Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_2020,Total_confirmed_cases_2021,Total_confirmed_cases_2022,Total_confirmed_cases_2023
South Carolina,Out of SC,84080045,US,USA,840,0.0,0.0,0,0,0,0
South Carolina,Pickens,84045077,US,USA,840,34.88807695,-82.72791551,10203,29986,52897,54706
South Carolina,Richland,84045079,US,USA,840,34.01791263,-80.90267209,26344,76175,154518,161232
South Carolina,Saluda,84045081,US,USA,840,34.00795823,-81.72713237,1001,2688,4448,4681
South Carolina,Spartanburg,84045083,US,USA,840,34.92960077,-81.99225984,19756,65984,113011,117410
South Carolina,Sumter,84045085,US,USA,840,33.91826534,-80.37942316,5519,17974,34079,35665
South Carolina,Unassigned,84090045,US,USA,840,0.0,0.0,5,0,0,0
South Carolina,Union,84045087,US,USA,840,34.68835752,-81.61730349,1551,5102,9411,9971
South Carolina,Williamsburg,84045089,US,USA,840,33.62190129,-79.72767442,2213,5894,9988,10407
South Carolina,York,84045091,US,USA,840,34.97281497,-81.18085944,15208,51647,92676,95610
South Dakota,Aurora,84046003,US,USA,840,43.71757685,-98.56050467,414,611,887,899
South Dakota,Beadle,84046005,US,USA,840,44.41464384,-98.27858469,2509,3721,5449,5577
South Dakota,Bennett,84046007,US,USA,840,43.19486375,-101.6665572,355,533,905,948
South Dakota,Bon Homme,84046009,US,USA,840,42.98914167,-97.88592746,1477,1854,2497,2569
South Dakota,Brookings,84046011,US,USA,840,44.36974375,-96.79079945,2981,5778,9214,9517
South Dakota,Brown,84046013,US,USA,840,45.58994323,-98.35165355,4426,7679,11777,12185
South Dakota,Brule,84046015,US,USA,840,43.71756379,-99.08118954,627,1069,1654,1685
South Dakota,Buffalo,84046017,US,USA,840,44.07657829,-99.20814467,410,477,678,693
South Dakota,Butte,84046019,US,USA,840,44.90608745,-103.5079318,881,2146,3173,3252
South Dakota,Campbell,84046021,US,USA,840,45.77074915,-100.0510181,115,210,304,306
South Dakota,Charles Mix,84046023,US,USA,840,43.20660134,-98.58856175,1112,2137,3441,3679
South Dakota,Clark,84046025,US,USA,840,44.85834507,-97.72925109,313,605,930,976
South Dakota,Clay,84046027,US,USA,840,42.91296147,-96.97656917,1625,2460,3820,3951
South Dakota,Codington,84046029,US,USA,840,44.97788119,-97.18827677,3452,6450,10290,10635
South Dakota,Corson,84046031,US,USA,840,45.70889983,-101.1970473,449,769,1188,1196
South Dakota,Custer,84046033,US,USA,840,43.67741105,-103.4534521,672,1531,2438,2489
South Dakota,Davison,84046035,US,USA,840,43.67490933,-98.14458906,2718,4533,6908,7083
South Dakota,Day,84046037,US,USA,840,45.367281,-97.60737498,537,945,1448,1513
South Dakota,Deuel,84046039,US,USA,840,44.75994309,-96.66943645,412,819,1173,1200
South Dakota,Dewey,84046041,US,USA,840,45.15639647,-100.8709139,1263,2224,3358,3436
South Dakota,Douglas,84046043,US,USA,840,43.38520741,-98.36978007,382,590,795,825
South Dakota,Edmunds,84046045,US,USA,840,45.41846445,-99.21545423,369,712,1040,1069
South Dakota,Fall River,84046047,US,USA,840,43.23929297,-103.5275691,454,1289,2394,2495
South Dakota,Faulk,84046049,US,USA,840,45.07082625,-99.14535601,313,468,677,712
South Dakota,Grant,84046051,US,USA,840,45.1723937,-96.77002276,826,1554,2366,2425
South Dakota,Gregory,84046053,US,USA,840,43.19419064,-99.18883902,482,850,1201,1221
South Dakota,Haakon,84046055,US,USA,840,44.29299053,-101.539099,233,354,512,531
South Dakota,Hamlin,84046057,US,USA,840,44.67385954,-97.18829593,606,1212,1744,1806
South Dakota,Hand,84046059,US,USA,840,44.54708407,-99.00386459,312,440,651,679
South Dakota,Hanson,84046061,US,USA,840,43.6746384,-97.78715148,311,509,730,744
South Dakota,Harding,84046063,US,USA,840,45.58015551,-103.4958629,89,171,218,222
South Dakota,Hughes,84046065,US,USA,840,44.39091534,-99.99661148,2023,3585,4947,5115
South Dakota,Hutchinson,84046067,US,USA,840,43.33449012,-97.75536441,700,1343,1970,2041
South Dakota,Hyde,84046069,US,USA,840,44.54747703,-99.48572582,132,234,344,361
South Dakota,Jackson,84046071,US,USA,840,43.69318385,-101.6255063,262,437,722,745
South Dakota,Jerauld,84046073,US,USA,840,44.06637798,-98.62965972,259,337,470,488
South Dakota,Jones,84046075,US,USA,840,43.96278565,-100.6940008,67,151,191,195
South Dakota,Kingsbury,84046077,US,USA,840,44.36956169,-97.4913945,538,1028,1520,1568
South Dakota,Lake,84046079,US,USA,840,44.02193107,-97.12926365,1020,1853,2590,2635
South Dakota,Lawrence,84046081,US,USA,840,44.35919441,-103.7929428,2555,4942,7640,7780
South Dakota,Lincoln,84046083,US,USA,840,43.27841182,-96.7203905,6780,11951,17153,17489
South Dakota,Lyman,84046085,US,USA,840,43.89522709,-99.85201878,520,900,1394,1432
South Dakota,Marshall,84046091,US,USA,840,45.75870838,-97.59855639,260,570,920,955
South Dakota,McCook,84046087,US,USA,840,43.6742571,-97.36863144,683,1101,1476,1502
South Dakota,McPherson,84046089,US,USA,840,45.76626028,-99.22118798,181,362,525,534
South Dakota,Meade,84046093,US,USA,840,44.56676791,-102.7162741,2231,5192,8206,8389
South Dakota,Mellette,84046095,US,USA,840,43.58078848,-100.7563186,216,374,634,653
South Dakota,Miner,84046097,US,USA,840,44.02197882,-97.60992207,225,384,532,539
South Dakota,Minnehaha,84046099,US,USA,840,43.67441641,-96.7910885,24977,43580,63867,65212
South Dakota,Moody,84046101,US,USA,840,44.02266214,-96.67081159,535,981,1660,1692
South Dakota,Oglala Lakota,84046102,US,USA,840,43.33749164,-102.5555498,1927,2671,4790,5060
South Dakota,Out of SD,84080046,US,USA,840,0.0,0.0,0,0,0,0
South Dakota,Pennington,84046103,US,USA,840,44.0025835,-102.8240777,11197,23859,37943,38893
South Dakota,Perkins,84046105,US,USA,840,45.49049506,-102.4755586,285,548,786,805
South Dakota,Potter,84046107,US,USA,840,45.06583079,-99.95498503,300,519,776,810
South Dakota,Roberts,84046109,US,USA,840,45.62975048,-96.94672673,984,1769,2777,2853
South Dakota,Sanborn,84046111,US,USA,840,44.02351092,-98.0909816,305,453,663,675
South Dakota,Spink,84046115,US,USA,840,44.93837606,-98.34626602,703,1154,1678,1692
South Dakota,Stanley,84046117,US,USA,840,44.41381872,-100.7349153,272,521,717,737
South Dakota,Sully,84046119,US,USA,840,44.71571812,-100.1278092,111,203,263,269
South Dakota,Todd,84046121,US,USA,840,43.19338568,-100.7195503,1162,1979,3752,3914
South Dakota,Tripp,84046123,US,USA,840,43.34459388,-99.8854891,629,986,1663,1710
South Dakota,Turner,84046125,US,USA,840,43.3109081,-97.14865776,970,1542,2168,2292
South Dakota,Unassigned,84090046,US,USA,840,0.0,0.0,1,0,0,0
South Dakota,Union,84046127,US,USA,840,42.83112163,-96.6557828,1608,3049,4299,4371
South Dakota,Walworth,84046129,US,USA,840,45.43019636,-100.0307514,618,1023,1484,1498
South Dakota,Yankton,84046135,US,USA,840,43.00924485,-97.39467635,2514,4438,6772,6992
South Dakota,Ziebach,84046137,US,USA,840,44.97881876,-101.6654622,291,487,707,716
Tennessee,Anderson,84047001,US,USA,840,36.12684348,-84.19965764,5818,14626,27010,27983
Tennessee,Bedford,84047003,US,USA,840,35.51123746,-86.45549096,4679,10201,17633,18181
Tennessee,Benton,84047005,US,USA,840,36.07110411,-88.06849355,1216,3177,5495,5711
Tennessee,Bledsoe,84047007,US,USA,840,35.59942968,-85.20611967,1626,3673,5302,5424
Tennessee,Blount,84047009,US,USA,840,35.68938198,-83.92847788,10895,26150,47568,49483
Tennessee,Bradley,84047011,US,USA,840,35.15739424,-84.857186,9213,23926,38144,39220
Tennessee,Campbell,84047013,US,USA,840,36.40355516,-84.15108559999999,2823,8079,15312,16089
Tennessee,Cannon,84047015,US,USA,840,35.80990797,-86.05738983,1390,3007,5087,5208
Tennessee,Carroll,84047017,US,USA,840,35.97366108,-88.45189331,2739,6194,11150,11688
Tennessee,Carter,84047019,US,USA,840,36.28969086,-82.12588974,4721,11738,20826,21598
Tennessee,Cheatham,84047021,US,USA,840,36.26136216,-87.08903581,2914,7837,12876,13207
Tennessee,Chester,84047023,US,USA,840,35.42527478,-88.6095842,1572,3857,6883,7157
Tennessee,Claiborne,84047025,US,USA,840,36.48319149,-83.65947309,1716,6200,10935,11258
Tennessee,Clay,84047027,US,USA,840,36.55151008,-85.53930419,896,1695,2611,2660
Tennessee,Cocke,84047029,US,USA,840,35.9278914,-83.11828725,2872,8310,14266,14862
Tennessee,Coffee,84047031,US,USA,840,35.49090731,-86.07311784,4973,11524,20341,21036
Tennessee,Crockett,84047033,US,USA,840,35.81830662,-89.14916269,1677,3545,6277,6534
Tennessee,Cumberland,84047035,US,USA,840,35.95271721,-84.99840585,4661,12118,19142,19583
Tennessee,Davidson,84047037,US,USA,840,36.17007426,-86.78646056,62039,140083,230335,235552
Tennessee,DeKalb,84047041,US,USA,840,35.97616272,-85.83689361,2125,4533,7525,7768
Tennessee,Decatur,84047039,US,USA,840,35.60048904,-88.11043779,1358,2585,4369,4571
Tennessee,Dickson,84047043,US,USA,840,36.14669837,-87.35891709,4683,11477,19519,20237
Tennessee,Dyer,84047045,US,USA,840,36.05931946,-89.41542855,4349,8693,15215,15767
Tennessee,Fayette,84047047,US,USA,840,35.19615831,-89.41399032,3445,8543,13807,14255
Tennessee,Fentress,84047049,US,USA,840,36.38128818,-84.92870012,1973,4075,6851,7098
Tennessee,Franklin,84047051,US,USA,840,35.15634626,-86.09201039,3621,8691,15556,16220
Tennessee,Gibson,84047053,US,USA,840,35.99438059,-88.93358327,5069,11503,21132,21964
Tennessee,Giles,84047055,US,USA,840,35.20222469,-87.03992678,2730,6503,11222,11520
Tennessee,Grainger,84047057,US,USA,840,36.27469206,-83.51254721,1833,4844,8020,8299
Tennessee,Greene,84047059,US,USA,840,36.17470125,-82.84691273,5640,15346,26794,28001
Tennessee,Grundy,84047061,US,USA,840,35.38433717,-85.72142731,1240,3053,4532,4642
Tennessee,Hamblen,84047063,US,USA,840,36.21990035,-83.26586179,5911,14187,23691,24702
Tennessee,Hamilton,84047065,US,USA,840,35.17670231,-85.16652245,28590,71120,118840,122069
Tennessee,Hancock,84047067,US,USA,840,36.52692871,-83.22375847,357,1424,2561,2639
Tennessee,Hardeman,84047069,US,USA,840,35.20772017,-88.99161161,2849,5586,9290,9533
Tennessee,Hardin,84047071,US,USA,840,35.19732531,-88.18593755,2701,5992,10539,10917
Tennessee,Hawkins,84047073,US,USA,840,36.44355426,-82.94885298,3725,11585,20795,21720
Tennessee,Haywood,84047075,US,USA,840,35.58332824,-89.28536625,2223,4225,7713,8063
Tennessee,Henderson,84047077,US,USA,840,35.65581134,-88.38600175,3003,6155,10759,11166
Tennessee,Henry,84047079,US,USA,840,36.33160906,-88.30121797,2377,5872,9926,10220
Tennessee,Hickman,84047081,US,USA,840,35.80609681,-87.47643507,2054,5088,8272,8560
Tennessee,Houston,84047083,US,USA,840,36.28872054,-87.71878828,814,2017,2992,3063
Tennessee,Humphreys,84047085,US,USA,840,36.03958805,-87.77992872,1205,3556,5929,6156
Tennessee,Jackson,84047087,US,USA,840,36.36380466,-85.67239905,1061,2255,3816,3904
Tennessee,Jefferson,84047089,US,USA,840,36.04818632,-83.45148924,3999,10946,19076,19808
Tennessee,Johnson,84047091,US,USA,840,36.45523950000001,-81.84886538,1772,4219,5991,6116
Tennessee,Knox,84047093,US,USA,840,35.99508821,-83.94635435,33682,86246,154588,159870
Tennessee,Lake,84047095,US,USA,840,36.34180170000001,-89.48921915,1417,2070,3072,3184
Tennessee,Lauderdale,84047097,US,USA,840,35.75893438,-89.63015909999999,2630,5471,9147,9432
Tennessee,Lawrence,84047099,US,USA,840,35.21675201,-87.39787695,4453,10218,16712,16971
Tennessee,Lewis,84047101,US,USA,840,35.52853208,-87.49022694,1181,2643,4053,4164
Tennessee,Lincoln,84047103,US,USA,840,35.13738622,-86.58910106,3307,7088,11449,11797
Tennessee,Loudon,84047105,US,USA,840,35.73939663,-84.31145275,4135,10000,18016,18847
Tennessee,Macon,84047111,US,USA,840,36.53157855,-86.00778595,2733,5981,10112,10411
Tennessee,Madison,84047113,US,USA,840,35.61181957,-88.84076036,8171,19786,37949,39819
Tennessee,Marion,84047115,US,USA,840,35.12997174,-85.62265895,2096,6194,10735,11097
Tennessee,Marshall,84047117,US,USA,840,35.45798777,-86.76420988,2919,7408,12379,12736
Tennessee,Maury,84047119,US,USA,840,35.6187413,-87.07462444,9380,21258,34235,35082
Tennessee,McMinn,84047107,US,USA,840,35.42812616,-84.61520715,4495,11270,19456,20057
Tennessee,McNairy,84047109,US,USA,840,35.17468549,-88.5647812,2043,5086,9310,9583
Tennessee,Meigs,84047121,US,USA,840,35.51558739,-84.81482914,956,2394,4078,4175
Tennessee,Monroe,84047123,US,USA,840,35.44550387,-84.24902965,3950,10396,17706,18390
Tennessee,Montgomery,84047125,US,USA,840,36.49609412,-87.38550661,11691,36596,61605,63699
Tennessee,Moore,84047127,US,USA,840,35.27724699,-86.36230578,749,1543,2659,2744
Tennessee,Morgan,84047129,US,USA,840,36.13248031,-84.64880098,1684,4148,7544,7856
Tennessee,Obion,84047131,US,USA,840,36.35732446,-89.14921589,3739,7445,12909,13497
Tennessee,Out of TN,84080047,US,USA,840,0.0,0.0,12061,32642,61301,63194
Tennessee,Overton,84047133,US,USA,840,36.34117832,-85.28989535,2345,5261,8451,8675
Tennessee,Perry,84047135,US,USA,840,35.63708728,-87.86139634,865,1716,2739,2810
Tennessee,Pickett,84047137,US,USA,840,36.55606529,-85.07763299999998,587,1174,2116,2195
Tennessee,Polk,84047139,US,USA,840,35.12245443,-84.52075859,1171,3404,5533,5650
Tennessee,Putnam,84047141,US,USA,840,36.14005459,-85.50646123,8727,18091,29101,29759
Tennessee,Rhea,84047143,US,USA,840,35.60536161,-84.93076643,3120,7449,11531,11818
Tennessee,Roane,84047145,US,USA,840,35.84923189,-84.52458689,4357,10873,18888,19707
Tennessee,Robertson,84047147,US,USA,840,36.52454807,-86.87346725,6733,15602,25314,26090
Tennessee,Rutherford,84047149,US,USA,840,35.84591405,-86.4107263,28871,69439,114018,117004
Tennessee,Scott,84047151,US,USA,840,36.42325673,-84.50360494,2254,6113,11621,12228
Tennessee,Sequatchie,84047153,US,USA,840,35.36979721,-85.41022136,1111,3239,5012,5167
Tennessee,Sevier,84047155,US,USA,840,35.78077323,-83.52244332,8946,22272,35729,36653
Tennessee,Shelby,84047157,US,USA,840,35.1864775,-89.89692423,67115,172243,287048,293983
Tennessee,Smith,84047159,US,USA,840,36.25359775,-85.95411046,2072,4468,7148,7332
Tennessee,Stewart,84047161,US,USA,840,36.50235092,-87.83920548,895,2369,3722,3773
Tennessee,Sullivan,84047163,US,USA,840,36.51240691,-82.30412917,11002,31194,57958,60331
Tennessee,Sumner,84047165,US,USA,840,36.46824103,-86.45917204,16310,38829,63761,65582
Tennessee,Tipton,84047167,US,USA,840,35.501942,-89.73694895,5441,13103,21496,22044
Tennessee,Trousdale,84047169,US,USA,840,36.39026213,-86.16087954,2174,3373,4654,4738
Tennessee,Unassigned,84090047,US,USA,840,0.0,0.0,7621,23248,41616,43303
Tennessee,Unicoi,84047171,US,USA,840,36.10890856,-82.43709629,1447,3453,6593,6820
Tennessee,Union,84047173,US,USA,840,36.28590426,-83.83651902,1276,3732,6821,7006
Tennessee,Van Buren,84047175,US,USA,840,35.69864497,-85.45221699,618,1367,2200,2259
Tennessee,Warren,84047177,US,USA,840,35.6728299,-85.77969117,4397,9168,15277,15830
Tennessee,Washington,84047179,US,USA,840,36.29472368,-82.49454720000001,10087,25475,48008,49960
Tennessee,Wayne,84047181,US,USA,840,35.23868267,-87.78644456,2471,4321,6709,6886
Tennessee,Weakley,84047183,US,USA,840,36.29896232,-88.71990865,3160,6834,11354,11851
Tennessee,White,84047185,US,USA,840,35.92929884,-85.45591799,2769,6025,9657,9884
Tennessee,Williamson,84047187,US,USA,840,35.89099229,-86.89281867,18251,45607,74440,76189
Tennessee,Wilson,84047189,US,USA,840,36.15496772,-86.29775884,12693,30682,50349,51586
Texas,Anderson,84048001,US,USA,840,31.81534745,-95.65354823,4208,7932,10771,10975
Texas,Andrews,84048003,US,USA,840,32.30468633,-102.6376548,1118,2785,4901,5093
Texas,Angelina,84048005,US,USA,840,31.25457347,-94.60901487,4374,12938,16747,17089
Texas,Aransas,84048007,US,USA,840,28.10556197,-96.9995047,725,2700,5378,5550
Texas,Archer,84048009,US,USA,840,33.61569967,-98.68754589,577,1434,2563,2646
Texas,Armstrong,84048011,US,USA,840,34.96507426,-101.3574874,177,414,650,696
Texas,Atascosa,84048013,US,USA,840,28.89333001,-98.52730485,3145,9193,15442,15748
Texas,Austin,84048015,US,USA,840,29.88548725,-96.27736949,1101,4009,6829,7014
Texas,Bailey,84048017,US,USA,840,34.06854817,-102.8299707,804,1210,1711,1763
Texas,Bandera,84048019,US,USA,840,29.74619598,-99.24598147,680,2660,4201,4317
Texas,Bastrop,84048021,US,USA,840,30.10370699,-97.31206354,4381,15646,26564,27354
Texas,Baylor,84048023,US,USA,840,33.61640794,-99.21352901,192,591,925,937
Texas,Bee,84048025,US,USA,840,28.41761668,-97.74215593,3345,6170,9731,9990
Texas,Bell,84048027,US,USA,840,31.03736027,-97.4785025,16005,43916,83015,86419
Texas,Bexar,84048029,US,USA,840,29.44928723,-98.52019748,120264,345352,681218,698806
Texas,Blanco,84048031,US,USA,840,30.26640707,-98.3999852,352,1469,3121,3221
Texas,Borden,84048033,US,USA,840,32.74363984,-101.4316509,35,64,119,124
Texas,Bosque,84048035,US,USA,840,31.89978581,-97.63613524,1066,2880,4785,4896
Texas,Bowie,84048037,US,USA,840,33.44626922,-94.41834132,4590,14174,24024,24695
Texas,Brazoria,84048039,US,USA,840,29.18757369,-95.44563172,22634,68316,114049,117112
Texas,Brazos,84048041,US,USA,840,30.663644800000004,-96.30205577,14312,40820,72946,75241
Texas,Brewster,84048043,US,USA,840,29.81008251,-103.2520326,701,938,1346,1365
Texas,Briscoe,84048045,US,USA,840,34.53026962,-101.2084947,136,310,559,583
Texas,Brooks,84048047,US,USA,840,27.03103197,-98.21808402,623,1188,2013,2083
Texas,Brown,84048049,US,USA,840,31.77430356,-98.99907113,2967,7662,14586,15286
Texas,Burleson,84048051,US,USA,840,30.49273808,-96.62158484,1360,3819,5896,6131
Texas,Burnet,84048053,US,USA,840,30.78801353,-98.181887,2473,8371,13296,13620
Texas,Caldwell,84048055,US,USA,840,29.83668859,-97.61814775,2865,9400,17327,17753
Texas,Calhoun,84048057,US,USA,840,28.47048236,-96.61633945,1267,4059,6831,7082
Texas,Callahan,84048059,US,USA,840,32.29760619,-99.37326312,792,2002,3421,3508
Texas,Cameron,84048061,US,USA,840,26.14524221,-97.48140372,33445,72321,130561,135396
Texas,Camp,84048063,US,USA,840,32.97195142,-94.97790104,783,2223,3483,3600
Texas,Carson,84048065,US,USA,840,35.40365929,-101.3542669,554,1203,1704,1753
Texas,Cass,84048067,US,USA,840,33.07499881,-94.34646905,1273,4768,8716,8936
Texas,Castro,84048069,US,USA,840,34.53016752,-102.2617243,1016,1718,2690,2811
Texas,Chambers,84048071,US,USA,840,29.70972016,-94.67154501,1490,8104,12321,12877
Texas,Cherokee,84048073,US,USA,840,31.837258,-95.16559897,2190,6123,9459,9901
Texas,Childress,84048075,US,USA,840,34.529304100000004,-100.2077916,1337,2003,2952,3056
Texas,Clay,84048077,US,USA,840,33.78686685,-98.20771198,743,1678,2433,2533
Texas,Cochran,84048079,US,USA,840,33.60425307,-102.8284499,291,617,1010,1040
Texas,Coke,84048081,US,USA,840,31.88911733,-100.5297533,318,640,1041,1083
Texas,Coleman,84048083,US,USA,840,31.76736834,-99.45240766,488,1320,2041,2090
Texas,Collin,84048085,US,USA,840,33.18820114,-96.57264368,45422,138503,267843,276773
Texas,Collingsworth,84048087,US,USA,840,34.96489496,-100.2700111,264,531,852,898
Texas,Colorado,84048089,US,USA,840,29.622098,-96.5273805,1039,2754,4342,4592
Texas,Comal,84048091,US,USA,840,29.80811278,-98.27647225,7482,22715,42167,43326
Texas,Comanche,84048093,US,USA,840,31.94854689,-98.55876441,1067,2486,3942,4047
Texas,Concho,84048095,US,USA,840,31.32635934,-99.86473038,265,848,1328,1402
Texas,Cooke,84048097,US,USA,840,33.63979567,-97.21240912,2468,5581,8423,8575
Texas,Coryell,84048099,US,USA,840,31.39078397,-97.79936155,5063,12623,20767,21396
Texas,Cottle,84048101,US,USA,840,34.07783319,-100.2785062,149,254,372,392
Texas,Crane,84048103,US,USA,840,31.43052248,-102.5143314,375,874,1508,1555
Texas,Crockett,84048105,US,USA,840,30.72367027,-101.4134238,375,670,1335,1397
Texas,Crosby,84048107,US,USA,840,33.61431553,-101.3000364,639,1433,2208,2311
Texas,Culberson,84048109,US,USA,840,31.44506775,-104.5185739,271,393,541,558
Texas,Dallam,84048111,US,USA,840,36.27787176,-102.6020725,846,1820,2382,2446
Texas,Dallas,84048113,US,USA,840,32.76670599,-96.7779605,167873,414075,678054,696583
Texas,Dawson,84048115,US,USA,840,32.74255572,-101.9477242,1074,1941,3434,3589
Texas,DeWitt,84048123,US,USA,840,29.08101855,-97.3568117,1291,5109,7157,7311
Texas,Deaf Smith,84048117,US,USA,840,34.96522957,-102.6054267,2657,3580,5656,5833
Texas,Delta,84048119,US,USA,840,33.38570922,-95.66921122,191,1360,2023,2070
Texas,Denton,84048121,US,USA,840,33.20521901,-97.11691153,37436,113885,217877,224101
Texas,Dickens,84048125,US,USA,840,33.61616822,-100.7788855,163,322,506,522
Texas,Dimmit,84048127,US,USA,840,28.42270064,-99.75645095,722,3964,6156,6204
Texas,Donley,84048129,US,USA,840,34.96517499,-100.8140093,325,822,1286,1327
Texas,Duval,84048131,US,USA,840,27.68184592,-98.50864568,916,2076,4235,4364
Texas,Eastland,84048133,US,USA,840,32.32743996,-98.83243566,798,2329,3318,3433
Texas,Ector,84048135,US,USA,840,31.86898877,-102.5429428,11370,27963,42791,44146
Texas,Edwards,84048137,US,USA,840,29.98202582,-100.304252,198,358,573,584
Texas,El Paso,84048141,US,USA,840,31.76980765,-106.2363275,78259,147273,250397,256001
Texas,Ellis,84048139,US,USA,840,32.34894117,-96.79371841,12938,35409,56565,57881
Texas,Erath,84048143,US,USA,840,32.23602653,-98.21773417,2765,6392,9738,10013
Texas,Falls,84048145,US,USA,840,31.25350609,-96.93630086,1442,2911,4382,4498
Texas,Fannin,84048147,US,USA,840,33.59564294,-96.10751083,2001,5371,7947,8129
Texas,Fayette,84048149,US,USA,840,29.87788372,-96.92076062,1357,3820,5394,5504
Texas,Fisher,84048151,US,USA,840,32.74281316,-100.4019302,245,481,707,736
Texas,Floyd,84048153,US,USA,840,34.07227468,-101.3031546,749,1549,2289,2362
Texas,Foard,84048155,US,USA,840,33.97308618,-99.7767797,47,169,247,254
Texas,Fort Bend,84048157,US,USA,840,29.52704478,-95.77219463,37920,117630,239244,245946
Texas,Franklin,84048159,US,USA,840,33.17653242,-95.21917243,555,1565,2595,2675
Texas,Freestone,84048161,US,USA,840,31.70422788,-96.15072516,1152,3097,4242,4320
Texas,Frio,84048163,US,USA,840,28.86751206,-99.10804207,1702,4163,6600,6685
Texas,Gaines,84048165,US,USA,840,32.74055318,-102.6353295,456,1434,2373,2403
Texas,Galveston,84048167,US,USA,840,29.40167322,-94.90469073,19614,67942,117020,120012
Texas,Garza,84048169,US,USA,840,33.17969345,-101.2984114,452,961,1455,1506
Texas,Gillespie,84048171,US,USA,840,30.31824095,-98.94676915,1611,3992,6122,6290
Texas,Glasscock,84048173,US,USA,840,31.86942909,-101.5207776,82,154,224,234
Texas,Goliad,84048175,US,USA,840,28.65696592,-97.42760647,366,783,1509,1567
Texas,Gonzales,84048177,US,USA,840,29.45634206,-97.49424032,1664,3672,5276,5373
Texas,Gray,84048179,US,USA,840,35.40081878,-100.8129222,2305,5017,6899,7119
Texas,Grayson,84048181,US,USA,840,33.62744998,-96.67753461,7731,18320,31059,31791
Texas,Gregg,84048183,US,USA,840,32.47940482,-94.81591935,4925,17830,26384,27227
Texas,Grimes,84048185,US,USA,840,30.54579585,-95.98902499,2443,6204,9887,10216
Texas,Guadalupe,84048187,US,USA,840,29.58165339,-97.94786822,7455,26424,44759,45756
Texas,Hale,84048189,US,USA,840,34.07044901,-101.8268114,1598,4820,8198,8499
Texas,Hall,84048191,US,USA,840,34.5307555,-100.6813852,373,808,1268,1310
Texas,Hamilton,84048193,US,USA,840,31.70470573,-98.11083887,526,1437,2095,2112
Texas,Hansford,84048195,US,USA,840,36.27743284,-101.3545796,790,1471,2264,2337
Texas,Hardeman,84048197,US,USA,840,34.28944521,-99.74632408,249,455,624,650
Texas,Hardin,84048199,US,USA,840,30.33364686,-94.38931817,2606,9912,14357,14666
Texas,Harris,84048201,US,USA,840,29.85864939,-95.39339521,305568,720929,1241025,1275028
Texas,Harrison,84048203,US,USA,840,32.54935988,-94.36934071,3028,10059,15458,15858
Texas,Hartley,84048205,US,USA,840,35.84008013,-102.6029022,484,1167,1484,1503
Texas,Haskell,84048207,US,USA,840,33.17823584,-99.73037358,313,686,1061,1133
Texas,Hays,84048209,US,USA,840,30.05669873,-98.02944344,12238,36578,76535,78740
Texas,Hemphill,84048211,US,USA,840,35.83764858,-100.2703577,451,939,1414,1482
Texas,Henderson,84048213,US,USA,840,32.21128872,-95.85846587,2388,9061,18014,18557
Texas,Hidalgo,84048215,US,USA,840,26.39418217,-98.18299696,59336,130102,258546,267945
Texas,Hill,84048217,US,USA,840,31.99045053,-97.13423143,2960,6795,9931,10221
Texas,Hockley,84048219,US,USA,840,33.60771256,-102.3431676,2842,5639,9114,9445
Texas,Hood,84048221,US,USA,840,32.42990927,-97.83242024,3773,10154,14772,15046
Texas,Hopkins,84048223,US,USA,840,33.14875072,-95.56351139,1918,5668,8475,8749
Texas,Houston,84048225,US,USA,840,31.31925973,-95.42226208,1129,3047,4880,5013
Texas,Howard,84048227,US,USA,840,32.30621324,-101.4356444,3299,5363,7745,8056
Texas,Hudspeth,84048229,US,USA,840,31.45628381,-105.388178,597,785,1156,1173
Texas,Hunt,84048231,US,USA,840,33.12351514,-96.08551032,3269,11182,19103,19874
Texas,Hutchinson,84048233,US,USA,840,35.84006574,-101.3546643,2205,5440,7476,7653
Texas,Irion,84048235,US,USA,840,31.30375559,-100.982439,66,209,586,605
Texas,Jack,84048237,US,USA,840,33.23377248,-98.17283469,410,1061,1641,1667
Texas,Jackson,84048239,US,USA,840,28.95472367,-96.57749563,1126,2852,3840,3991
Texas,Jasper,84048241,US,USA,840,30.74685667,-94.02667579,1836,4601,7953,8235
Texas,Jeff Davis,84048243,US,USA,840,30.71490589,-104.1399973,96,202,273,278
Texas,Jefferson,84048245,US,USA,840,29.8832777,-94.16434171,13153,33183,61418,63229
Texas,Jim Hogg,84048247,US,USA,840,27.04453923,-98.6968187,402,1033,3719,3805
Texas,Jim Wells,84048249,US,USA,840,27.73103938,-98.0904705,3155,7839,13799,14214
Texas,Johnson,84048251,US,USA,840,32.37877812,-97.36615819,11247,30879,50901,52246
Texas,Jones,84048253,US,USA,840,32.73997145,-99.87861576,2668,3713,5240,5359
Texas,Karnes,84048255,US,USA,840,28.90705334,-97.85960149,1308,4357,6363,6403
Texas,Kaufman,84048257,US,USA,840,32.599141700000004,-96.28734728,9136,25237,41630,42740
Texas,Kendall,84048259,US,USA,840,29.94414155,-98.7113588,1787,5807,9633,9830
Texas,Kenedy,84048261,US,USA,840,26.92601662,-97.66413984,22,62,102,104
Texas,Kent,84048263,US,USA,840,33.18104136,-100.7780939,57,155,220,223
