Province_State,Admin2,UID,iso2,iso3,code3,Lat,Long_,Total_confirmed_cases_01_2020,Total_confirmed_cases_02_2020,Total_confirmed_cases_03_2020,Total_confirmed_cases_04_2020,Total_confirmed_cases_05_2020,Total_confirmed_cases_06_2020,Total_confirmed_cases_07_2020,Total_confirmed_cases_08_2020,Total_confirmed_cases_09_2020,Total_confirmed_cases_10_2020,Total_confirmed_cases_11_2020,Total_confirmed_cases_12_2020,Total_confirmed_cases_01_2021,Total_confirmed_cases_02_2021,Total_confirmed_cases_03_2021,Total_confirmed_cases_04_2021,Total_confirmed_cases_05_2021,Total_confirmed_cases_06_2021,Total_confirmed_cases_07_2021,Total_confirmed_cases_08_2021,Total_confirmed_cases_09_2021,Total_confirmed_cases_10_2021,Total_confirmed_cases_11_2021,Total_confirmed_cases_12_2021,Total_confirmed_cases_01_2022,Total_confirmed_cases_02_2022,Total_confirmed_cases_03_2022,Total_confirmed_cases_04_2022,Total_confirmed_cases_05_2022,Total_confirmed_cases_06_2022,Total_confirmed_cases_07_2022,Total_confirmed_cases_08_2022,Total_confirmed_cases_09_2022,Total_confirmed_cases_10_2022,Total_confirmed_cases_11_2022,Total_confirmed_cases_12_2022,Total_confirmed_cases_01_2023,Total_confirmed_cases_02_2023,Total_confirmed_cases_03_2023
Alaska,Kusilvak,84002158,US,USA,840,62.15429159999999,-163.39678830000005,0,0,0,0,0,0,4,8,14,239,424,767,1125,1199,1221,1277,1310,1403,1486,1601,1805,2072,2235,2445,3217,3652,4006,4071,4118,4293,4390,4537,4610,4696,4729,4766,4843,4925,4952
Alaska,Matanuska-Susitna,84002170,US,USA,840,62.31305045,-149.5741743,0,0,3,21,29,84,283,488,644,1453,3567,6381,7495,8577,9967,11386,11740,11872,12187,13715,18082,22044,24295,25206,31168,33812,34337,34863,35478,36693,37917,39294,39706,39961,40132,40324,40528,40764,40792
Alaska,Nome,84002180,US,USA,840,64.90320724,-164.0353804,0,0,0,1,3,9,20,45,77,137,229,275,310,326,338,352,368,406,434,886,1060,1480,2196,2383,3899,5342,5938,6219,6268,6337,6431,6675,6792,6866,6919,6953,7461,7606,7617
Alaska,North Slope,84002185,US,USA,840,69.31479216,-153.4836093,0,0,0,0,1,4,17,47,143,275,468,806,983,1008,1050,1073,1088,1091,1107,1335,2314,2675,2892,2928,3663,4272,4383,4459,4521,4740,5022,5155,5233,5271,5280,5291,5364,5508,5532
Alaska,Northwest Arctic,84002188,US,USA,840,67.04919196,-159.7503946,0,0,0,0,2,4,28,67,120,257,359,401,573,588,598,615,621,627,638,847,1244,1800,2262,2406,3377,4115,4530,4749,4887,4974,5193,5254,5297,5491,5639,5696,5729,5766,5794
Alaska,Out of AK,84080002,US,USA,840,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska,Petersburg,84002195,US,USA,840,57.13978948,-132.9540995,0,0,1,4,4,5,10,12,12,20,25,31,47,85,153,167,173,174,189,213,256,305,519,548,626,695,712,780,811,848,869,895,904,909,913,920,922,932,940
Alaska,Prince of Wales-Hyder,84002198,US,USA,840,55.76261984,-133.0511621,0,0,0,2,2,3,6,26,32,35,52,72,75,77,85,103,150,183,212,333,468,510,595,647,1075,1367,1433,1448,1501,1607,1683,1752,1772,1780,1789,1805,1817,1847,1848
Alaska,Sitka,84002220,US,USA,840,57.24124555,-135.3206587,0,0,0,1,2,15,30,54,69,82,196,270,304,314,333,350,370,379,764,992,1118,1197,1238,1351,1970,2217,2346,2572,2800,2925,3119,3277,3358,3382,3405,3442,3496,3513,3521
Alaska,Skagway,84002230,US,USA,840,59.56149996,-135.3337748,0,0,0,0,0,0,0,0,0,8,10,17,17,20,20,21,21,22,27,49,71,82,90,95,111,135,153,178,249,384,535,663,675,675,675,675,675,675,675
Alaska,Southeast Fairbanks,84002240,US,USA,840,63.87692095,-143.2127643,0,0,0,2,4,11,26,32,42,87,284,408,435,452,612,673,728,773,801,857,1052,1266,1385,1416,1749,1999,2015,2056,2084,2163,2240,2333,2351,2384,2414,2442,2451,2471,2482
Alaska,Unassigned,84090002,US,USA,840,0.0,0.0,0,0,0,0,0,0,16,31,36,64,158,226,253,259,276,314,300,296,332,400,479,521,537,541,771,889,905,923,985,1135,1260,1679,1806,1825,1826,6,6,6,6
Alaska,Valdez-Cordova,84002261,US,USA,840,61.47502768,-144.7126799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alaska,Wrangell,84002275,US,USA,840,56.3202004,-132.05837309999998,0,0,0,0,0,8,11,17,19,19,20,25,27,29,33,54,58,67,74,122,138,155,224,230,427,456,508,571,608,659,742,786,794,795,796,775,780,783,786
Alaska,Yakutat,84002282,US,USA,840,59.8909808,-140.36014509999998,0,0,0,0,0,1,10,22,30,38,49,52,66,68,72,75,89,90,90,109,163,258,283,300,434,476,537,555,608,706,796,882,922,938,949,954,963,977,983
Alaska,Yukon-Koyukuk,84002290,US,USA,840,65.50815459,-151.3907387,0,0,1,1,1,3,46,73,84,120,171,209,269,335,350,360,368,370,378,428,576,713,801,825,1117,1324,1412,1426,1468,1532,1595,1652,1676,1684,1691,1705,1722,1748,1757
American Samoa,Unknown,16,AS,ASM,16,-14.271,-170.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,11,18,84,3483,5822,6145,6414,7471,8168,8247,8257,8263,8266,8320,8320,8320
Arizona,Apache,84004001,US,USA,840,35.39465006,-109.4892383,0,0,17,449,1524,2337,2994,3340,3554,4003,5392,7438,9607,10461,10959,11315,11409,11491,11766,12408,13091,14327,15290,16261,20499,21820,22205,22460,22689,23720,29107,30733,31307,31990,34191,35192,35626,35848,36336
Arizona,Cochise,84004003,US,USA,840,31.87934684,-109.7516088,0,0,4,39,74,614,1503,1816,1911,2204,3639,7480,10452,11210,11600,11908,12081,12206,12367,13111,14287,15934,18062,20079,28140,30944,31305,31506,31809,33235,34557,35747,36107,36439,37525,38338,38777,38971,39086
Arizona,Coconino,84004005,US,USA,840,35.83883429,-111.7707178,0,0,81,486,1151,1885,2947,3324,4166,5375,7520,11126,15228,16539,17076,17717,17883,18051,18571,19845,21350,23335,25351,28085,40683,43023,43404,43766,44504,46312,48160,49210,49660,50256,51314,52079,52358,52627,52821
Arizona,Gila,84004007,US,USA,840,33.80190085,-110.8132779,0,0,1,13,31,292,809,1106,1346,1983,3003,4517,6023,6399,6546,6881,6937,7089,7360,8189,9001,9809,11088,12198,15606,16837,17018,17295,17492,17943,18603,19634,19818,19987,20591,21008,21247,21354,21401
Arizona,Graham,84004009,US,USA,840,32.93166885,-109.8882178,0,0,4,16,32,96,451,714,851,1246,2215,3228,5117,5290,5365,5547,5622,5634,5680,6251,6974,7698,8501,8971,11112,11878,11939,11987,12096,12288,12672,13323,13400,13470,13649,13896,14039,14078,14101
Arizona,Greenlee,84004011,US,USA,840,33.21498827,-109.2405279,0,0,1,2,6,18,55,58,59,103,228,400,523,559,564,571,575,577,610,721,962,1128,1369,1489,2068,2199,2215,2217,2235,2272,2374,2448,2470,2484,2572,2668,2693,2711,2717
Arizona,La Paz,84004012,US,USA,840,33.72854224,-113.9810029,0,0,2,14,78,342,469,498,545,627,867,1464,2247,2398,2453,2459,2480,2495,2571,2682,3019,3208,3396,3652,4794,5125,5172,5209,5238,5407,5586,5729,5750,5775,5825,5896,5917,5937,5950
Arizona,Maricopa,84004013,US,USA,840,33.34835867,-112.4918154,1,1,788,3972,9815,48592,117293,133728,141856,158761,205658,318827,472760,510360,524386,537105,550599,560181,582153,640037,694359,740666,800696,870996,1183959,1246178,1268293,1277230,1296530,1345286,1383592,1415836,1424974,1433565,1461222,1484296,1495588,1526029,1530296
Arizona,Mohave,84004015,US,USA,840,35.70471703,-113.7577902,0,0,7,117,396,1071,2918,3615,4004,4440,6199,12573,19395,21183,22122,22659,23077,23764,25488,28339,31252,33514,36025,39143,53318,56831,57289,57442,57960,59750,61998,63492,63637,64056,65158,66195,66745,67042,67291
Arizona,Navajo,84004017,US,USA,840,35.3997715,-110.3218983,0,0,91,712,1866,3625,5202,5598,5801,6494,8163,11296,14482,15630,15765,16193,16444,16694,17243,18538,19704,21607,24534,26994,35330,37593,38081,38236,38649,40066,42174,43756,44190,44602,46284,47270,47695,48052,48374
Arizona,Out of AZ,84080004,US,USA,840,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,Pima,84004019,US,USA,840,32.0971334,-111.7890033,0,0,202,1241,2368,8004,16167,21221,25628,28598,39859,69522,101457,109488,112677,115133,116917,117731,120316,127294,135212,144615,159621,173038,234028,249678,252925,254407,258470,269928,279033,288089,291486,294502,302920,309458,312794,315154,317052
Arizona,Pinal,84004021,US,USA,840,32.90525627,-111.3449483,0,0,64,397,863,3574,7990,9550,10642,12117,16699,27649,42322,46149,49475,51316,52876,54003,56408,63084,68800,73784,80703,89280,121256,128726,130396,132365,133615,138135,142228,146175,147461,148450,151209,153911,155077,156407,156974
Arizona,Santa Cruz,84004023,US,USA,840,31.52508998,-110.8479088,0,0,2,33,330,1771,2599,2745,2849,3044,3974,6002,7428,7632,7818,7919,8039,8085,8208,8484,8794,9095,9858,10476,15699,16547,16611,16662,16746,17086,17720,18415,18526,18596,18948,19354,19507,19585,19628
Arizona,Unassigned,84090004,US,USA,840,0.0,0.0,0,0,0,0,0,2,8,1,4,1,1,11,35,16,4,2,8,1,0,2,1,1,0,1,3,2,17,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,Yavapai,84004025,US,USA,840,34.59933926,-112.5538588,0,0,21,79,297,781,1733,2311,2566,3022,5530,11319,16236,17054,18334,18692,19288,19595,20889,23611,26114,28535,32544,36447,44894,47425,47756,48065,48765,50679,52857,54458,55080,55735,57390,58879,59606,59992,60313
Arizona,Yuma,84004027,US,USA,840,32.76895712,-113.90666740000002,0,0,9,85,1105,6225,10880,12230,12730,13930,17871,27366,35127,36425,36752,37082,37243,37319,37605,39329,40664,41645,42742,44378,59258,62086,62571,62685,62829,63460,65768,67329,67694,67979,68749,69894,70532,70844,71174
Arkansas,Arkansas,84005001,US,USA,840,34.29145151,-91.37277296,0,0,1,2,6,28,189,283,426,709,960,1314,1774,1993,2076,2094,2125,2219,2571,3094,3385,3495,3540,3671,5382,5633,5678,5684,5713,5872,6170,6453,6628,6692,6724,6843,6954,7001,7009
Arkansas,Ashley,84005003,US,USA,840,33.19153461,-91.7698471,0,0,1,15,19,71,230,388,436,563,860,1273,1640,1827,1901,1992,2036,2062,2185,2689,3096,3178,3225,3390,4732,5062,5111,5114,5130,5289,5518,5693,5877,5912,5936,6059,6147,6237,6249
Arkansas,Baxter,84005005,US,USA,840,36.28784385,-92.33782872,0,0,1,5,12,20,62,138,366,749,1416,2065,2635,2891,3070,3155,3203,3445,4525,5395,5685,5867,6143,6638,8154,8526,8744,8801,8888,9249,9693,9931,10178,10277,10342,10470,10534,10692,10722
Arkansas,Benton,84005007,US,USA,840,36.33644656,-94.25680817,0,0,38,102,578,2723,4458,5364,6699,8509,12091,17758,25105,27243,28151,28768,29392,29891,32654,37639,40730,42321,43913,46614,62679,65799,66562,66850,67544,69156,71167,72709,73711,74218,74872,75978,76775,77246,77394
Arkansas,Boone,84005009,US,USA,840,36.3084504,-93.09374925,0,0,1,5,6,26,157,365,752,1088,1793,2571,3334,3638,3742,3802,3871,4059,4798,5615,6021,6249,6466,6979,8892,9296,9426,9446,9527,9776,10140,10396,10590,10712,10848,11083,11194,11251,11277
Arkansas,Bradley,84005011,US,USA,840,33.46755808,-92.15980837,0,0,4,12,22,52,138,295,342,373,504,940,1250,1322,1356,1382,1411,1460,1603,1775,1921,1961,2018,2085,2845,2975,2985,2994,3012,3094,3229,3369,3436,3454,3467,3533,3573,3594,3595
Arkansas,Calhoun,84005013,US,USA,840,33.55598792,-92.49974403,0,0,0,0,0,0,12,24,36,57,150,234,346,398,409,410,412,422,468,532,580,594,605,632,836,932,960,964,969,998,1056,1113,1149,1153,1159,1173,1187,1193,1196
Arkansas,Carroll,84005015,US,USA,840,36.34038560000001,-93.54270261,0,0,0,5,24,169,331,469,710,1039,1433,2073,2580,2718,2749,2800,2814,2887,3256,3867,4196,4301,4409,4601,5744,5992,6095,6120,6168,6334,6636,6784,6931,6999,7051,7157,7233,7267,7284
Arkansas,Chicot,84005017,US,USA,840,33.26458973,-91.29539209,0,0,1,9,15,134,506,962,1007,1055,1191,1410,1551,1587,1610,1613,1621,1629,1666,1841,1988,2022,2035,2089,2657,2742,2771,2775,2780,2810,2894,2974,3033,3047,3064,3094,3115,3126,3126
Arkansas,Clark,84005019,US,USA,840,34.04613432,-93.17484713,0,0,24,30,39,56,153,233,357,520,838,1371,1837,2036,2081,2101,2122,2214,2439,2805,3118,3259,3370,3680,4896,5187,5303,5327,5412,5587,5834,6016,6118,6169,6199,6289,6369,6406,6413
Arkansas,Clay,84005021,US,USA,840,36.36826212,-90.4148172,0,0,0,3,4,54,104,182,314,510,890,1317,1564,1693,1723,1751,1791,1807,1929,2255,2600,2708,2809,2970,3810,4059,4099,4130,4178,4275,4454,4621,4720,4754,4795,4960,5074,5134,5146
Arkansas,Cleburne,84005023,US,USA,840,35.53864922,-92.02640019,0,0,61,73,73,85,178,259,338,475,734,1236,1761,1885,1945,1972,2013,2074,2486,3141,3543,3751,3973,4289,5987,6360,6435,6457,6501,6629,7095,7389,7544,7609,7667,7879,7986,8024,8055
Arkansas,Cleveland,84005025,US,USA,840,33.89723187,-92.18537045,0,0,5,11,19,25,63,136,186,254,362,571,796,922,938,950,960,997,1117,1280,1352,1430,1441,1522,2158,2241,2254,2264,2281,2337,2428,2491,2554,2576,2588,2623,2644,2673,2677
Arkansas,Columbia,84005027,US,USA,840,33.21230701,-93.22642793,0,0,1,13,25,84,184,295,500,745,1100,1567,1930,2259,2321,2338,2361,2407,2587,2994,3290,3386,3413,3610,4908,5280,5416,5427,5455,5578,5873,6084,6290,6380,6437,6559,6712,6784,6794
Arkansas,Conway,84005029,US,USA,840,35.26205537,-92.70506566,0,0,1,13,14,55,134,206,273,359,682,1306,1983,2145,2189,2215,2248,2266,2430,2794,3078,3167,3261,3518,5118,5403,5457,5478,5509,5629,5818,6007,6095,6160,6243,6339,6402,6586,6606
Arkansas,Craighead,84005031,US,USA,840,35.83018283,-90.63235729,0,0,8,74,220,451,1088,1869,3076,4821,7172,10077,12141,12831,13081,13355,13599,13819,15260,18470,20795,21563,22206,25478,34632,36556,37573,37680,37993,39080,40928,42592,43728,44254,44774,45753,46712,47215,47352
Arkansas,Crawford,84005033,US,USA,840,35.58928601,-94.2446814,0,0,1,4,29,159,514,921,1465,2148,3081,4451,6196,6781,6978,7056,7128,7250,7735,9011,10332,10781,11051,11536,15042,15679,15818,15847,15926,16301,17011,17494,17740,17952,18129,18414,18564,18622,18657
Arkansas,Crittenden,84005035,US,USA,840,35.21247318,-90.30839406,0,0,17,187,380,746,1172,1643,1970,2513,3271,4319,5360,5754,5869,6021,6146,6186,6441,7567,8516,8805,8997,9952,13265,13757,14251,14272,14411,14829,15319,15689,15877,15990,16094,16454,16598,16677,16702
Arkansas,Cross,84005037,US,USA,840,35.29631396,-90.77185818,0,0,1,17,52,85,157,279,453,612,864,1394,1819,1900,1919,1942,1963,1988,2171,2528,2828,2985,3040,3176,4463,4735,4823,4831,4864,5000,5198,5390,5483,5521,5576,5653,5695,5737,5745
Arkansas,Dallas,84005039,US,USA,840,33.97042763,-92.65167437,0,0,0,1,1,10,56,127,166,181,302,482,668,736,756,759,761,788,931,1053,1120,1139,1145,1191,1630,1728,1737,1744,1776,1825,1877,1935,1984,1995,2002,2032,2063,2070,2071
Arkansas,Desha,84005041,US,USA,840,33.83011025,-91.25500948,0,0,2,16,19,47,142,243,300,424,564,953,1206,1332,1357,1362,1367,1378,1481,1679,1828,1906,1947,2039,2886,3001,3022,3030,3033,3131,3305,3410,3486,3511,3539,3604,3626,3648,3656
Arkansas,Drew,84005043,US,USA,840,33.59035001,-91.71777921,0,0,1,16,20,65,155,304,359,440,743,1448,1864,1953,1984,1995,2015,2072,2259,2535,2782,2891,2951,3074,4361,4631,4679,4682,4697,4768,4940,5173,5311,5345,5379,5472,5557,5628,5638
Arkansas,Faulkner,84005045,US,USA,840,35.14719007,-92.33717519,0,0,36,76,102,477,1175,1693,2566,3500,4832,7618,10624,11767,12195,12437,12811,13127,15053,17637,18985,19579,20304,22254,32965,34681,35016,35138,35523,36646,38274,39663,40634,40925,41275,42032,42526,42906,42997
Arkansas,Franklin,84005047,US,USA,840,35.51202821,-93.89299569,0,0,0,2,4,21,104,166,293,569,799,1088,1502,1630,1676,1689,1703,1719,1842,2323,2653,2728,2810,2907,3625,3749,3806,3813,3834,3897,4073,4171,4245,4278,4307,4421,4461,4484,4489
Arkansas,Fulton,84005049,US,USA,840,36.38177105,-91.81729127,0,0,0,1,7,12,27,70,177,343,549,884,1024,1076,1100,1121,1148,1178,1337,1512,1649,1709,1884,2035,2550,2638,2688,2691,2701,2760,2847,2932,2980,3001,3034,3068,3086,3102,3109
Arkansas,Garland,84005051,US,USA,840,34.57692074,-93.14921604,0,0,31,116,136,248,814,1428,1949,2620,3872,5782,8370,9726,10030,10124,10326,10564,12076,14479,15607,15993,16180,16762,21014,22505,23261,23324,23467,23975,24766,25370,25897,26141,26312,26631,26868,27025,27083
Arkansas,Grant,84005053,US,USA,840,34.29017991,-92.42320562,0,0,3,14,18,40,124,192,272,379,609,1071,1386,1580,1635,1644,1694,1787,2090,2606,2823,2878,2912,3063,4104,4363,4456,4464,4489,4582,4742,4900,4989,5008,5039,5140,5200,5239,5252
Arkansas,Greene,84005055,US,USA,840,36.11735460000001,-90.55832668,0,0,1,16,64,114,293,634,909,1628,2953,4431,5498,5894,6009,6093,6171,6268,6839,8459,9640,10070,10407,11173,14964,15658,15866,16026,16176,16568,17211,17917,18278,18448,18645,19070,19458,19730,19801
Arkansas,Hempstead,84005057,US,USA,840,33.73325583,-93.66935133,0,0,1,6,18,50,200,330,382,584,866,1220,1632,1924,1980,1997,2012,2077,2211,2574,2838,2955,3020,3233,4231,4472,4555,4563,4578,4749,5065,5223,5322,5365,5420,5542,5591,5629,5638
Arkansas,Hot Spring,84005059,US,USA,840,34.31709259,-92.95396325,0,0,1,19,32,428,1436,1717,1921,2275,2948,3636,4399,4848,4998,5077,5187,5369,5978,6931,7367,7642,7774,8139,10378,10972,11165,11192,11275,11489,11895,12317,12540,12604,12722,12882,12977,13039,13058
Arkansas,Howard,84005061,US,USA,840,34.09007427,-93.9934871,0,0,1,14,21,89,291,425,485,617,814,1106,1352,1579,1641,1653,1665,1684,1792,2110,2330,2435,2542,2703,3585,3723,3760,3762,3773,3838,4131,4298,4386,4432,4448,4562,4625,4652,4657
Arkansas,Independence,84005063,US,USA,840,35.74242707,-91.57001641,0,0,3,9,31,55,331,765,1148,1493,2088,2751,3454,3663,3715,3751,3794,3967,4494,5298,5990,6384,6883,7365,9804,10514,10595,10615,10681,10867,11407,11852,12103,12211,12379,12591,12688,12766,12797
Arkansas,Izard,84005065,US,USA,840,36.09604046,-91.90847954,0,0,0,5,16,20,43,102,253,621,998,1298,1557,1653,1660,1677,1686,1712,1956,2204,2375,2534,2706,2945,3683,3854,3887,3901,3942,4035,4198,4340,4441,4493,4543,4606,4655,4704,4712
Arkansas,Jackson,84005067,US,USA,840,35.59802983,-91.21494602,0,0,0,1,3,27,57,183,359,899,1807,2821,3066,3172,3207,3218,3228,3262,3392,3718,4024,4311,4554,4753,5649,5949,6081,6117,6141,6271,6488,6691,6890,6938,6986,7124,7194,7260,7280
Arkansas,Jefferson,84005069,US,USA,840,34.26767081,-91.92619839,0,0,33,169,521,700,1293,2104,3393,4289,5207,6718,8061,8611,8742,8858,8965,9245,10276,11652,12193,12336,12469,13031,17840,18485,18573,18597,18685,19253,20286,20836,21392,21525,21634,21869,22060,22334,22364
Arkansas,Johnson,84005071,US,USA,840,35.56759135,-93.46036368,0,0,1,31,43,227,612,765,859,1055,1274,1823,2505,2755,2879,2907,2936,2975,3230,3871,4429,4629,4687,4893,6274,6607,6803,6817,6858,6975,7335,7579,7740,7787,7827,8020,8156,8187,8197
Arkansas,Lafayette,84005073,US,USA,840,33.24116713,-93.60677071,0,0,0,7,9,18,48,68,117,192,266,342,445,534,541,546,554,561,600,734,814,850,863,899,1206,1271,1296,1297,1299,1317,1367,1421,1442,1449,1457,1479,1493,1504,1507
Arkansas,Lawrence,84005075,US,USA,840,36.04188196,-91.10867198,0,0,1,59,84,99,179,249,461,873,1171,1574,1907,2047,2069,2105,2130,2161,2300,2699,3135,3304,3478,3706,4730,5101,5289,5306,5369,5487,5744,5970,6102,6172,6219,6342,6427,6509,6526
Arkansas,Lee,84005077,US,USA,840,34.78498904,-90.78383866,0,0,0,3,20,651,882,1003,1065,1113,1194,1430,1597,1642,1656,1668,1699,1707,1774,1931,2037,2144,2193,2295,2790,2868,2905,2910,2925,2980,3062,3189,3240,3256,3275,3301,3323,3339,3344
Arkansas,Lincoln,84005079,US,USA,840,33.95317155,-91.74002806,0,0,6,814,982,1038,1165,1604,2025,2335,2464,2820,3051,3156,3178,3200,3207,3258,3347,3548,3616,3654,3697,3907,4717,4896,4911,4913,4929,4989,5096,5199,5254,5283,5326,5385,5454,5498,5502
Arkansas,Little River,84005081,US,USA,840,33.70375665,-94.23468591,0,0,0,0,6,38,149,281,362,478,645,821,1036,1171,1222,1236,1254,1273,1358,1671,1945,2059,2124,2203,3049,3220,3269,3279,3287,3336,3483,3621,3677,3733,3766,3821,3870,3885,3888
Arkansas,Logan,84005083,US,USA,840,35.21413234,-93.71951016,0,0,0,3,6,46,139,365,421,611,960,1419,1974,2175,2206,2228,2249,2289,2503,3063,3448,3632,3731,3866,4754,5032,5112,5121,5148,5215,5433,5637,5746,5785,5810,5911,6043,6062,6069
Arkansas,Lonoke,84005085,US,USA,840,34.75392199,-91.88742357,0,0,1,41,48,138,405,726,1230,1865,2735,4133,5963,6802,7049,7262,7472,7739,8921,10656,11626,11992,12371,13353,18705,19604,19848,19914,20072,20616,21634,22305,22777,22964,23194,23514,23694,23952,23994
Arkansas,Madison,84005087,US,USA,840,36.01038185,-93.72524943,0,0,0,1,23,192,253,296,365,442,629,1025,1340,1405,1436,1450,1464,1492,1692,2123,2409,2479,2631,2896,3661,3856,3954,3963,4004,4126,4297,4459,4547,4612,4691,4764,4817,4846,4857
Arkansas,Marion,84005089,US,USA,840,36.26844485,-92.68451899,0,0,0,1,2,6,23,45,102,176,442,629,867,961,1032,1052,1067,1134,1522,1902,2075,2137,2286,2555,3106,3303,3382,3394,3420,3528,3661,3800,3882,3934,3967,4015,4049,4087,4100
Arkansas,Miller,84005091,US,USA,840,33.31403423,-93.89285258,0,0,0,34,44,114,451,602,857,1583,2158,2749,3376,4027,4212,4280,4405,4463,4714,5437,6190,6497,6663,6932,8760,9368,9545,9585,9625,9833,10350,10795,10996,11065,11230,11423,11549,11610,11628
Arkansas,Mississippi,84005093,US,USA,840,35.76271485,-90.05194370000002,0,0,0,19,75,168,677,1349,1708,2391,3225,4393,5250,5671,5747,5826,5893,5923,6128,6929,7951,8322,8658,9442,12485,13104,13549,13588,13664,13960,14470,15062,15409,15576,15762,15991,16235,16381,16411
Arkansas,Monroe,84005095,US,USA,840,34.6815935,-91.20540287,0,0,0,4,5,12,49,94,135,227,309,475,732,828,862,867,872,889,963,1088,1170,1193,1204,1252,1844,1914,1925,1929,1944,1982,2094,2152,2200,2231,2247,2291,2300,2309,2309
Arkansas,Montgomery,84005097,US,USA,840,34.53704874,-93.65824478,0,0,0,1,2,4,25,101,155,186,310,492,654,729,750,754,758,767,820,985,1103,1132,1159,1194,1426,1487,1518,1523,1532,1557,1650,1684,1704,1729,1735,1749,1763,1769,1770
Arkansas,Nevada,84005099,US,USA,840,33.66340119,-93.30632432,0,0,1,1,6,101,129,162,224,331,464,594,717,792,817,820,831,892,967,1096,1301,1375,1412,1497,2030,2150,2183,2185,2191,2247,2402,2490,2573,2595,2642,2702,2744,2766,2770
Arkansas,Newton,84005101,US,USA,840,35.91947491,-93.21612969,0,0,1,3,3,5,91,120,248,322,444,553,647,693,707,719,732,764,924,1079,1149,1171,1219,1350,1651,1700,1718,1718,1726,1758,1829,1880,1923,1947,1972,2009,2035,2045,2051
Arkansas,Ouachita,84005103,US,USA,840,33.58839816,-92.87795984,0,0,0,6,10,21,75,158,269,395,776,1370,1964,2217,2291,2305,2343,2445,2692,3102,3352,3411,3463,3813,5068,5382,5458,5471,5512,5703,6059,6244,6378,6464,6534,6633,6725,6767,6776
Arkansas,Out of AR,84080005,US,USA,840,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,Perry,84005105,US,USA,840,34.9459153,-92.94372564,0,0,1,7,14,29,49,63,89,150,260,438,678,806,824,836,846,868,1106,1324,1448,1516,1583,1697,2334,2475,2509,2516,2536,2592,2701,2805,2856,2871,2894,2958,2986,3007,3017
Arkansas,Phillips,84005107,US,USA,840,34.43268455,-90.84800154,0,0,0,5,21,142,270,405,515,777,957,1264,1607,1701,1737,1805,1852,1877,2160,2704,3108,3203,3242,3484,4582,4729,4792,4818,4851,4975,5190,5324,5426,5544,5749,5831,5861,5882,5887
Arkansas,Pike,84005109,US,USA,840,34.16250414,-93.65789349,0,0,1,3,5,8,77,176,234,274,387,685,877,975,997,1012,1016,1043,1161,1412,1643,1711,1756,1842,2374,2523,2614,2618,2626,2664,2723,2772,2799,2821,2830,2877,2906,2957,2965
Arkansas,Poinsett,84005111,US,USA,840,35.57433534,-90.66268713,0,0,5,22,33,58,151,489,675,1166,1673,2406,2927,3077,3114,3158,3186,3211,3500,4222,4734,4932,5102,5632,7403,7825,8011,8039,8112,8303,8698,9123,9317,9441,9542,9761,9969,10085,10113
Arkansas,Polk,84005113,US,USA,840,34.48254879,-94.22728802,0,0,1,8,19,74,125,224,268,370,816,1255,1656,1892,1961,1984,2010,2041,2158,2532,2862,2985,3009,3090,3830,4068,4145,4148,4152,4204,4317,4435,4498,4537,4559,4602,4623,4649,4652
Arkansas,Pope,84005115,US,USA,840,35.44871474,-93.03212219,0,0,5,43,148,433,1161,1774,2166,2811,3730,5448,7188,7737,7860,8017,8090,8168,8717,10592,11611,11976,12290,12918,17363,18232,18395,18436,18496,18729,19435,20020,20266,20371,20473,20768,20882,20947,20964
Arkansas,Prairie,84005117,US,USA,840,34.83624419,-91.55162157,0,0,0,2,2,20,59,115,154,240,360,545,790,872,887,891,910,917,991,1185,1270,1279,1288,1355,1851,1948,1959,1963,1969,2006,2091,2203,2277,2308,2323,2374,2394,2415,2416
Arkansas,Pulaski,84005119,US,USA,840,34.77054088,-92.31355101,0,0,102,518,888,2036,4733,7072,9509,12350,16905,24662,33841,37387,38317,39003,39819,41195,47049,54063,57351,58826,60246,65856,97075,101771,102876,103442,105111,109110,115021,118526,121050,122100,123217,125241,126539,127673,127945
Arkansas,Randolph,84005121,US,USA,840,36.3415714,-91.02455531,0,0,1,17,26,48,164,311,442,686,989,1455,1834,2010,2061,2099,2178,2213,2343,2694,3150,3344,3455,3730,4562,4866,5169,5194,5241,5372,5606,5812,6007,6066,6170,6270,6345,6426,6456
